Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg),Total Acceleration (m/s2),Total Acceleration (g)
26.1952362,-2.626519,-0.237033,-9.553157,9.910479,164.567596,185.156754,-12.416709,-1.265719572
26.197237,-2.638491,-0.198725,-9.569917,9.928969,164.544525,184.307251,-12.407133,-1.264743425
26.1992416,-2.602577,-0.210696,-9.598648,9.947454,164.782227,184.628387,-12.411921,-1.265231498
26.2012424,-2.578634,-0.225062,-9.617802,9.960026,164.936905,184.988098,-12.421498,-1.266207747
26.2032413,-2.55948,-0.251399,-9.593859,9.932586,164.993698,185.609741,-12.404738,-1.264499286
26.2052422,-2.614548,-0.260976,-9.560339,9.91484,164.632401,185.700195,-12.435863,-1.267672069
26.2072506,-2.624125,-0.24661,-9.560339,9.917002,164.587021,185.368774,-12.431074,-1.267183894
26.2092514,-2.624125,-0.196331,-9.584282,9.938966,164.647186,184.278763,-12.404738,-1.264499286
26.2112522,-2.597788,-0.193936,-9.596253,9.943551,164.812363,184.269455,-12.387977,-1.262790724
26.213253,-2.554691,-0.205908,-9.586677,9.923368,165.03215,184.608063,-12.347276,-1.258641794
26.2152538,-2.597788,-0.234639,-9.569917,9.919015,164.753876,185.161102,-12.402344,-1.26425525
26.2172585,-2.616942,-0.241822,-9.555551,9.910369,164.621994,185.279495,-12.414315,-1.265475535
26.2192535,-2.636096,-0.217879,-9.557945,9.917197,164.530991,184.724884,-12.41192,-1.265231397
26.2212563,-2.612154,-0.21309,-9.586677,9.938466,164.709961,184.663666,-12.411921,-1.265231498
26.2232571,-2.593,-0.220273,-9.591465,9.938228,164.820053,184.855576,-12.404738,-1.264499286
26.2252579,-2.573845,-0.251399,-9.584282,9.927051,164.899704,185.578644,-12.409526,-1.26498736
26.2272568,-2.590605,-0.260976,-9.538791,9.887764,164.732407,185.752533,-12.390372,-1.263034862
26.2292576,-2.600183,-0.244216,-9.531608,9.882921,164.677231,185.365631,-12.376007,-1.26157054
26.2312584,-2.612154,-0.210696,-9.548368,9.901467,164.652573,184.611496,-12.371218,-1.261082365
26.2332592,-2.607365,-0.189148,-9.581888,9.932105,164.739456,184.14917,-12.378401,-1.261814577
26.23526,-2.588211,-0.193936,-9.58907,9.934119,164.854675,184.285202,-12.371217,-1.261082263
26.2372627,-2.564268,-0.232245,-9.579494,9.919481,164.955658,185.17514,-12.376007,-1.26157054
26.2392616,-2.604971,-0.241822,-9.574705,9.925691,164.717651,185.303619,-12.421498,-1.266207747
26.2412624,-2.626519,-0.220273,-9.569917,9.92625,164.60141,184.7939,-12.416709,-1.265719572
26.2432594,-2.636096,-0.220273,-9.58907,9.947251,164.577698,184.776566,-12.445439,-1.268648216
26.2452621,-2.633702,-0.237033,-9.60583,9.96316,164.608536,185.142761,-12.476565,-1.271821101
26.2472668,-2.585817,-0.239427,-9.608225,9.952977,164.875656,185.290085,-12.433469,-1.267428033
26.2492676,-2.593,-0.260976,-9.581888,9.929972,164.784637,185.747253,-12.435864,-1.267672171
26.2512722,-2.602577,-0.239427,-9.565128,9.915766,164.71759,185.25621,-12.407132,-1.264743323
26.253273,-2.631308,-0.225062,-9.557945,9.916085,164.554214,184.888748,-12.414315,-1.265475535
26.2552757,-2.619337,-0.203513,-9.565128,9.919376,164.641449,184.442764,-12.387978,-1.262790826
26.2572765,-2.60976,-0.198725,-9.57231,9.923682,164.707642,184.354492,-12.380795,-1.262058614
26.2592754,-2.569057,-0.193936,-9.57231,9.912961,164.935944,184.317032,-12.335303,-1.257421305
26.2612762,-2.588211,-0.22985,-9.557945,9.904847,164.791275,185.074936,-12.376006,-1.261570438
26.2632809,-2.614548,-0.227456,-9.541185,9.895545,164.620422,184.972,-12.383189,-1.26230265
26.2652836,-2.631308,-0.205908,-9.553157,9.911054,164.555557,184.474442,-12.390373,-1.263034964
26.2672806,-2.60976,-0.222668,-9.581888,9.933429,164.711502,184.876724,-12.414316,-1.265475637
26.2692814,-2.578634,-0.241822,-9.569917,9.914188,164.856567,185.357468,-12.390373,-1.263034964
26.2712841,-2.571451,-0.249005,-9.557945,9.900944,164.874588,185.530945,-12.378401,-1.261814577
26.2732849,-2.590605,-0.260976,-9.541185,9.890074,164.736069,185.752533,-12.392766,-1.263278899
26.2752857,-2.616942,-0.253793,-9.541185,9.896818,164.593643,185.539261,-12.41192,-1.265231397
26.2772846,-2.633702,-0.220273,-9.569917,9.928153,164.561584,184.780884,-12.423892,-1.266451784
26.2792892,-2.604971,-0.203513,-9.591465,9.941001,164.761261,184.467163,-12.399949,-1.264011111
26.281292,-2.597788,-0.208302,-9.603436,9.950773,164.817062,184.584412,-12.409526,-1.26498736
26.2832947,-2.585817,-0.227456,-9.591465,9.936518,164.85643,185.026962,-12.404738,-1.264499286
26.2852955,-2.593,-0.217879,-9.579494,9.926621,164.803085,184.80304,-12.390373,-1.263034964
26.2872963,-2.624125,-0.220273,-9.565128,9.921,164.607361,184.798248,-12.409526,-1.26498736
26.2892971,-2.631308,-0.232245,-9.584282,9.941639,164.591187,185.043976,-12.447835,-1.268892457
26.2913017,-2.624125,-0.232245,-9.608225,9.962829,164.66745,185.057709,-12.464595,-1.270600917
26.2933025,-2.583422,-0.241822,-9.603436,9.947791,164.880478,185.347595,-12.42868,-1.266939857
26.2953033,-2.566663,-0.22985,-9.579494,9.920044,164.943573,185.11731,-12.376007,-1.26157054
26.2973042,-2.583422,-0.227456,-9.567522,9.912784,164.833603,185.031601,-12.3784,-1.261814475
26.2993088,-2.595394,-0.22985,-9.555551,9.904416,164.747696,185.060959,-12.380795,-1.262058614
26.3013115,-2.585817,-0.215485,-9.553157,9.899277,164.80423,184.763641,-12.354459,-1.259374006
26.3033123,-2.573845,-0.222668,-9.553157,9.896316,164.867477,184.944443,-12.34967,-1.258885831
26.305315,-2.55948,-0.227456,-9.577099,9.915821,164.981064,185.07843,-12.364035,-1.260350153
26.3073101,-2.583422,-0.24661,-9.550762,9.897067,164.798431,185.452866,-12.380794,-1.262058512
26.3093147,-2.600183,-0.24661,-9.550762,9.901455,164.705261,185.417923,-12.397555,-1.263767074
26.3113117,-2.604971,-0.225062,-9.557945,9.909129,164.70047,184.937927,-12.387978,-1.262790826
26.3133144,-2.614548,-0.232245,-9.584282,9.937216,164.68399,185.076141,-12.431075,-1.267183996
26.3153152,-2.597788,-0.24661,-9.591465,9.940097,164.780396,185.422882,-12.435863,-1.267672069
26.317318,-2.581028,-0.265765,-9.577099,9.922357,164.841049,185.878937,-12.423892,-1.266451784
26.3193169,-2.597788,-0.268159,-9.569917,9.919865,164.735886,185.893524,-12.435864,-1.267672171
26.3213177,-2.60976,-0.256187,-9.581888,9.934237,164.694458,185.606491,-12.447835,-1.268892457
26.3233185,-2.621731,-0.22985,-9.569917,9.9252,164.623428,185.010376,-12.421498,-1.266207747
26.3253193,-2.600183,-0.215485,-9.577099,9.926138,164.760681,184.737442,-12.392767,-1.263279001
26.3273201,-2.581028,-0.217879,-9.596253,9.939681,164.89476,184.825211,-12.39516,-1.263522936
26.3293209,-2.573845,-0.232245,-9.584282,9.926584,164.909683,185.155975,-12.390372,-1.263034862
26.3313217,-2.57624,-0.225062,-9.579494,9.922417,164.892731,184.992722,-12.380796,-1.262058716
26.3333225,-2.597788,-0.225062,-9.574705,9.923413,164.765854,184.951508,-12.397555,-1.263767074
26.3353252,-2.595394,-0.22985,-9.596253,9.94369,164.809418,185.060959,-12.421497,-1.266207645
26.337326,-2.595394,-0.239427,-9.58907,9.936985,164.793747,185.270676,-12.423891,-1.266451682
26.339323,-2.590605,-0.256187,-9.579494,9.926911,164.796921,185.647675,-12.426286,-1.266695821
26.3413258,-2.578634,-0.268159,-9.569917,9.914865,164.842117,185.936996,-12.41671,-1.265719674
26.3433266,-2.585817,-0.251399,-9.560339,9.907054,164.797089,185.552979,-12.397555,-1.263767074
26.3453331,-2.595394,-0.244216,-9.538791,9.888591,164.714874,185.375473,-12.378401,-1.261814577
26.3473358,-2.595394,-0.22985,-9.550762,9.899796,164.740433,185.060959,-12.376006,-1.261570438
26.3493366,-2.590605,-0.225062,-9.545974,9.893811,164.762115,184.965164,-12.361641,-1.260106116
26.3513355,-2.566663,-0.220273,-9.565128,9.905955,164.926666,184.905151,-12.352064,-1.259129867
26.3533382,-2.578634,-0.234639,-9.562734,9.907083,164.849396,185.199219,-12.376007,-1.26157054
26.3553391,-2.600183,-0.234639,-9.541185,9.891927,164.696808,185.156372,-12.376007,-1.26157054
26.3573399,-2.626519,-0.22985,-9.553157,9.91031,164.571136,185.001297,-12.409526,-1.26498736
26.3593388,-2.631308,-0.234639,-9.61062,9.967088,164.630249,185.095703,-12.476567,-1.271821305
26.3613396,-2.604971,-0.22985,-9.62259,9.971607,164.796158,185.04245,-12.457411,-1.269868603
26.3633404,-2.600183,-0.24661,-9.601042,9.949964,164.781631,185.417923,-12.447835,-1.268892457
26.3653412,-2.607365,-0.249005,-9.58907,9.940353,164.722488,185.455231,-12.44544,-1.268648318
26.367342,-2.600183,-0.258582,-9.58907,9.938716,164.75708,185.679245,-12.447835,-1.268892457
26.3693447,-2.628914,-0.220273,-9.567522,9.924575,164.584457,184.789551,-12.416709,-1.265719572
26.3713455,-2.636096,-0.203513,-9.577099,9.935353,164.566818,184.414627,-12.416708,-1.26571947
26.3733463,-2.604971,-0.189148,-9.577099,9.926856,164.745483,184.152969,-12.371218,-1.261082365
26.3753471,-2.552297,-0.217879,-9.57231,9.909128,165.018494,184.879272,-12.342486,-1.258153517
26.3773479,-2.55948,-0.227456,-9.577099,9.915821,164.981064,185.07843,-12.364035,-1.260350153
26.3793507,-2.631308,-0.21309,-9.548368,9.90659,164.544998,184.629868,-12.392766,-1.263278899
26.3813515,-2.660039,-0.196331,-9.531608,9.897773,164.366531,184.221191,-12.387978,-1.262790826
26.3833485,-2.619337,-0.196331,-9.569917,9.923849,164.65181,184.286545,-12.385585,-1.262546891
26.3853512,-2.52596,-0.237033,-9.632168,9.960689,165.243774,185.36087,-12.395161,-1.263523038
26.387352,-2.549903,-0.272947,-9.574705,9.912189,165.005951,186.109802,-12.397555,-1.263767074
26.3893528,-2.638491,-0.253793,-9.493299,9.856408,164.39949,185.494308,-12.385583,-1.262546687
26.3913555,-2.655251,-0.234639,-9.490906,9.85813,164.312149,185.049988,-12.380796,-1.262058716
26.3933563,-2.60976,-0.205908,-9.531608,9.884573,164.642319,184.511246,-12.347276,-1.258641794
26.395359,-2.581028,-0.217879,-9.560339,9.905011,164.840637,184.825211,-12.359246,-1.259861978
26.3973618,-2.545114,-0.241822,-9.584282,9.919402,165.064301,185.427612,-12.371218,-1.261082365
26.3993645,-2.55948,-0.241822,-9.57231,9.911535,164.966599,185.397324,-12.373612,-1.261326402
26.401371,-2.614548,-0.232245,-9.57231,9.925671,164.66571,185.076141,-12.419103,-1.265963609
26.4033718,-2.645674,-0.21309,-9.58907,9.949636,164.527985,184.604828,-12.447834,-1.268892355
26.4053669,-2.640885,-0.222668,-9.586677,9.946267,164.546432,184.819519,-12.45023,-1.269136595
26.4073677,-2.597788,-0.239427,-9.58907,9.937611,164.780487,185.265839,-12.426285,-1.266695719
26.4093704,-2.557086,-0.268159,-9.577099,9.91622,164.972488,185.986664,-12.402344,-1.26425525
26.4113712,-2.561874,-0.258582,-9.569917,9.910266,164.940582,185.763611,-12.390373,-1.263034964
26.4133759,-2.585817,-0.234639,-9.557945,9.904334,164.8022,185.18486,-12.378401,-1.261814577
26.4153786,-2.607365,-0.208302,-9.574705,9.925559,164.720428,184.567642,-12.390372,-1.263034862
26.4173794,-2.602577,-0.208302,-9.598648,9.947404,164.783295,184.576019,-12.409527,-1.264987462
26.4193821,-2.573845,-0.220273,-9.591465,9.933248,164.9263,184.891541,-12.385583,-1.262546687
26.4213829,-2.569057,-0.244216,-9.557945,9.900203,164.890457,185.430252,-12.371218,-1.261082365
26.4233837,-2.581028,-0.258582,-9.524426,9.871335,164.765152,185.721115,-12.364036,-1.260350255
26.4253902,-2.602577,-0.26337,-9.524426,9.877117,164.642487,185.778427,-12.390373,-1.263034964
26.427393,-2.593,-0.227456,-9.586677,9.933768,164.809372,185.013107,-12.407133,-1.264743425
26.4293938,-2.57624,-0.220273,-9.608225,9.950051,164.938126,184.887009,-12.404738,-1.264499286
26.4313946,-2.545114,-0.22985,-9.62259,9.956138,165.127258,185.160416,-12.397554,-1.263766972
26.4333954,-2.533143,-0.249005,-9.586677,9.91883,165.130508,185.614059,-12.368825,-1.26083843
26.4353981,-2.554691,-0.256187,-9.574705,9.912974,164.988998,185.726547,-12.385583,-1.262546687
26.4373989,-2.621731,-0.237033,-9.526819,9.883822,164.553604,185.166122,-12.385583,-1.262546687
26.4394016,-2.636096,-0.215485,-9.534002,9.894071,164.495117,184.673187,-12.385583,-1.262546687
26.4414024,-2.597788,-0.222668,-9.560339,9.909499,164.745163,184.899094,-12.380795,-1.262058614
26.4434032,-2.547508,-0.26337,-9.584282,9.920566,165.039124,185.902466,-12.39516,-1.263522936
26.445406,-2.564268,-0.272947,-9.584282,9.925141,164.940598,186.075836,-12.421497,-1.266207645
26.4474068,-2.583422,-0.260976,-9.586677,9.932096,164.844955,185.768417,-12.431075,-1.267183996
26.4494076,-2.57624,-0.232245,-9.596253,9.938764,164.914383,185.151215,-12.404738,-1.264499286
26.4514084,-2.557086,-0.237033,-9.603436,9.940868,165.02887,185.29599,-12.397555,-1.263767074
26.4534149,-2.552297,-0.249005,-9.62259,9.958437,165.07753,185.572205,-12.423892,-1.266451784
26.4554157,-2.588211,-0.249005,-9.58907,9.935347,164.828552,185.495361,-12.426286,-1.266695821
26.4574127,-2.612154,-0.239427,-9.57231,9.92521,164.675415,185.237045,-12.423891,-1.266451682
26.4594154,-2.645674,-0.217879,-9.560339,9.922053,164.481567,184.707855,-12.423892,-1.266451784
26.4614105,-2.640885,-0.201119,-9.569917,9.929654,164.530243,184.355011,-12.411921,-1.265231498
26.4634113,-2.614548,-0.208302,-9.577099,9.929757,164.684219,184.555145,-12.399949,-1.264011111
26.4654121,-2.578634,-0.22985,-9.61062,9.9532,164.923813,185.093689,-12.419104,-1.26596371
26.4674149,-2.564268,-0.258582,-9.596253,9.936318,164.966766,185.758255,-12.419103,-1.265963609
26.4694157,-2.571451,-0.24661,-9.584282,9.926311,164.915527,185.478088,-12.402343,-1.264255148
26.4714165,-2.585817,-0.227456,-9.581888,9.927274,164.841995,185.026962,-12.395161,-1.263523038
26.4734135,-2.564268,-0.227456,-9.593859,9.933244,164.979553,185.068985,-12.385583,-1.262546687
26.4754143,-2.564268,-0.239427,-9.601042,9.940463,164.984238,185.334274,-12.404737,-1.264499185
26.4774151,-2.571451,-0.253793,-9.586677,9.928803,164.915253,185.636642,-12.411921,-1.265231498
26.4794159,-2.578634,-0.249005,-9.565128,9.909744,164.845535,185.51564,-12.392767,-1.263279001
26.4814186,-2.616942,-0.227456,-9.555551,9.910028,164.62915,184.967484,-12.399949,-1.264011111
26.4834213,-2.602577,-0.215485,-9.557945,9.908287,164.718277,184.733109,-12.376007,-1.26157054
26.4854202,-2.583422,-0.21309,-9.562734,9.907844,164.833145,184.715302,-12.359246,-1.259861978
26.487421,-2.554691,-0.22985,-9.567522,9.90539,164.992188,185.141159,-12.352063,-1.259129766
26.4894218,-2.578634,-0.258582,-9.567522,9.9123,164.843918,185.726395,-12.404738,-1.264499286
26.4914246,-2.593,-0.258582,-9.560339,9.909117,164.753265,185.694885,-12.411921,-1.265231498
26.4934254,-2.604971,-0.227456,-9.557945,9.909184,164.69931,184.990189,-12.390372,-1.263034862
26.4954262,-2.583422,-0.215485,-9.579494,9.924071,164.857376,184.768036,-12.378401,-1.261814577
26.497427,-2.566663,-0.215485,-9.579494,9.919723,164.95047,184.799026,-12.361642,-1.260106218
26.4994297,-2.57624,-0.21309,-9.560339,9.903661,164.869507,184.728378,-12.349669,-1.258885729
26.5014305,-2.60976,-0.21309,-9.543579,9.89627,164.657455,184.667923,-12.366429,-1.26059419
26.5034313,-2.633702,-0.21309,-9.553157,9.911841,164.539078,184.625671,-12.399949,-1.264011111
26.505434,-2.652857,-0.21309,-9.579494,9.942321,164.473495,184.592422,-12.445441,-1.26864842
26.5074348,-2.638491,-0.215485,-9.617802,9.975478,164.61058,184.668961,-12.471778,-1.271333129
26.5094357,-2.607365,-0.24661,-9.624985,9.974944,164.778091,185.403091,-12.47896,-1.27206524
26.5114365,-2.619337,-0.251399,-9.620196,9.97358,164.702286,185.482346,-12.490932,-1.273285627
26.5134354,-2.628914,-0.260976,-9.608225,9.964802,164.626114,185.669266,-12.498115,-1.274017839
26.5154362,-2.638491,-0.244216,-9.598648,9.957677,164.567474,185.288177,-12.481355,-1.272309378
26.517437,-2.604971,-0.201119,-9.586677,9.936332,164.755035,184.41481,-12.392767,-1.263279001
26.5194416,-2.566663,-0.198725,-9.58907,9.928621,164.972351,184.427307,-12.354458,-1.259373904
26.5214462,-2.535537,-0.203513,-9.569917,9.902205,165.114899,184.588974,-12.308967,-1.254736697
26.523447,-2.57624,-0.205908,-9.557945,9.901198,164.869141,184.569687,-12.340093,-1.257909582
26.5254478,-2.604971,-0.205908,-9.545974,9.897165,164.690994,184.519501,-12.356853,-1.259618043
26.5274506,-2.621731,-0.198725,-9.538791,9.894518,164.589783,184.334686,-12.359247,-1.25986208
26.5294514,-2.588211,-0.217879,-9.596253,9.941548,164.85495,184.81189,-12.402343,-1.264255148
26.5314522,-2.564268,-0.244216,-9.613013,9.952143,164.999588,185.440338,-12.421497,-1.266207645
26.533453,-2.540326,-0.275342,-9.61062,9.9445,165.111038,186.18605,-12.426288,-1.266696024
26.5354538,-2.588211,-0.275342,-9.574705,9.922178,164.792053,186.072464,-12.438258,-1.267916208
26.5374565,-2.60976,-0.26337,-9.562734,9.915951,164.661285,185.762634,-12.435864,-1.267672171
26.5394573,-2.619337,-0.239427,-9.577099,9.931721,164.642914,185.222763,-12.435863,-1.267672069
26.5414581,-2.581028,-0.220273,-9.60583,9.94898,164.908005,184.877991,-12.407131,-1.264743221
26.5434628,-2.566663,-0.222668,-9.613013,9.952254,164.997192,184.958206,-12.402344,-1.26425525
26.5454597,-2.571451,-0.208302,-9.58907,9.930057,164.941528,184.631165,-12.368823,-1.260838226
26.5474644,-2.624125,-0.208302,-9.574705,9.929975,164.627457,184.538589,-12.407132,-1.264743323
26.5494709,-2.628914,-0.205908,-9.574705,9.931191,164.601929,184.4785,-12.409527,-1.264987462
26.5514717,-2.626519,-0.193936,-9.608225,9.962641,164.671387,184.222931,-12.42868,-1.266939857
26.5534725,-2.607365,-0.232245,-9.641745,9.990772,164.810608,185.090042,-12.481355,-1.272309378
26.5554733,-2.583422,-0.244216,-9.646533,9.98946,164.943726,185.400238,-12.474171,-1.271577064
26.5574799,-2.590605,-0.277736,-9.627379,9.973706,164.856812,186.119247,-12.49572,-1.2737737
26.5594807,-2.612154,-0.272947,-9.613013,9.965334,164.719116,185.965256,-12.498114,-1.274017737
26.5614815,-2.621731,-0.22985,-9.601042,9.955215,164.670929,185.010376,-12.452623,-1.26938053
26.5634823,-2.612154,-0.217879,-9.596253,9.947809,164.72229,184.76799,-12.426286,-1.266695821
26.5654831,-2.585817,-0.225062,-9.593859,9.938773,164.861221,184.974319,-12.404738,-1.264499286
26.5674839,-2.566663,-0.239427,-9.577099,9.917959,164.935089,185.32933,-12.383189,-1.26230265
26.5694847,-2.585817,-0.237033,-9.543579,9.890528,164.779175,185.237473,-12.366429,-1.26059419
26.5714893,-2.612154,-0.232245,-9.534002,9.888098,164.620361,185.080765,-12.378401,-1.261814577
26.5734901,-2.607365,-0.203513,-9.545974,9.897747,164.678696,184.463074,-12.356852,-1.259617941
26.575491,-2.571451,-0.217879,-9.574705,9.916391,164.915543,184.843109,-12.364035,-1.260350153
26.5774937,-2.554691,-0.232245,-9.577099,9.914697,165.005295,185.194427,-12.364035,-1.260350153
26.5794945,-2.528354,-0.265765,-9.579494,9.911099,165.137009,186.000534,-12.373613,-1.261326504
26.5814915,-2.569057,-0.26337,-9.545974,9.889137,164.861847,185.853302,-12.378401,-1.261814577
26.5834923,-2.595394,-0.24661,-9.531608,9.881722,164.702606,185.427856,-12.373612,-1.261326402
26.585495,-2.597788,-0.217879,-9.555551,9.904773,164.740128,184.794235,-12.371218,-1.261082365
26.5874958,-2.578634,-0.217879,-9.577099,9.920567,164.879257,184.829681,-12.373612,-1.261326402
26.5894966,-2.571451,-0.227456,-9.586677,9.928165,164.928925,185.054901,-12.385584,-1.262546789
26.5914974,-2.593,-0.234639,-9.560339,9.908521,164.765915,185.170578,-12.387978,-1.262790826
26.5934982,-2.626519,-0.234639,-9.557945,9.915038,164.576141,185.104935,-12.419103,-1.265963609
26.5955009,-2.672011,-0.208302,-9.579494,9.947348,164.369629,184.457596,-12.459807,-1.270112844
26.5975037,-2.657645,-0.203513,-9.629773,9.991848,164.528442,184.378967,-12.490931,-1.273285525
